seed,eps,region,case_pop,n_snps,n_train,n_test,n_ctrl,n_min,delta1,scale,lr_threshold_test_95pct,lr_power,lr_member_mean,lr_nonmember_mean,true_sig,noisy_sig,tp,precision,recall,jaccard,maf_mse,maf_mae,clip_frac,shrink_alpha
21,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2700.6678102855058,0.09166666666666666,-2923.150651637721,-2916.0993835445356,189,269,163,0.6059479553903345,0.8624338624338624,0.5525423728813559,0.2764561702883057,0.4385596168562958,0.8533333333333334,1.0
22,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2760.932034279585,0.06666666666666667,-2942.2699749875705,-2936.308833763969,180,274,163,0.5948905109489051,0.9055555555555556,0.5601374570446735,0.27589205116206456,0.43532218779364484,0.8466666666666667,1.0
23,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2592.3947150702206,0.075,-2764.4076319238684,-2767.931173929896,183,266,156,0.5864661654135338,0.8524590163934426,0.5324232081911263,0.24929706349404412,0.409605917360315,0.8566666666666667,1.0
24,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2856.3954913147245,0.05,-3059.7570443039062,-3052.812514300989,186,270,164,0.6074074074074074,0.8817204301075269,0.5616438356164384,0.28966833818773285,0.4462222533654125,0.8766666666666667,1.0
25,1.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,2.6548672566371683,-2675.5488330070766,0.10833333333333334,-2847.4538730761064,-2842.5690054715124,188,270,165,0.6111111111111112,0.8776595744680851,0.5631399317406144,0.2840905551357183,0.4460665231278599,0.7966666666666666,1.0
26,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2716.690285346726,0.13333333333333333,-2826.5697574432784,-2851.099054069035,183,259,149,0.5752895752895753,0.8142076502732241,0.5085324232081911,0.25687763261728647,0.4142920254382361,0.8433333333333334,1.0
27,1.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,2.608695652173913,-2930.0205031283194,0.008333333333333333,-3213.7409240845404,-3192.6938826927644,180,271,156,0.5756457564575646,0.8666666666666667,0.5288135593220339,0.31392545802777394,0.4755480480761719,0.83,1.0
28,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2541.603812992013,0.016666666666666666,-2814.3055787602725,-2792.678538380215,187,263,158,0.6007604562737643,0.8449197860962567,0.541095890410959,0.2671092555224112,0.4244892509546954,0.8433333333333334,1.0
29,1.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,2.6315789473684212,-2689.2402027039934,0.08333333333333333,-2899.3461494051257,-2924.4706984153377,187,269,163,0.6059479553903345,0.8716577540106952,0.5563139931740614,0.28397876051252685,0.4418308759894714,0.8033333333333333,1.0
0,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1563.1454218579001,0.05,-1819.522418983157,-1792.2941064703937,188,251,155,0.6175298804780877,0.824468085106383,0.545774647887324,0.18892549088156624,0.3427362165888062,0.63,1.0
1,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1626.8468986724267,0.19166666666666668,-1714.6227619722847,-1754.7742155861088,180,243,142,0.5843621399176955,0.7888888888888889,0.505338078291815,0.18111018460790854,0.33704553481705346,0.61,1.0
2,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1806.4573732109252,0.23333333333333334,-1912.2915567859866,-1956.9119413097415,187,249,154,0.6184738955823293,0.8235294117647058,0.5460992907801419,0.20187366082986002,0.35888199301402096,0.6133333333333333,1.0
3,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1516.909590259563,0.075,-1694.8505619076261,-1717.6839226899042,189,244,148,0.6065573770491803,0.783068783068783,0.519298245614035,0.17129042250163143,0.3219760751974879,0.6233333333333333,1.0
4,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1643.007641499093,0.008333333333333333,-1841.0189863568392,-1817.46357033247,184,252,150,0.5952380952380952,0.8152173913043478,0.5244755244755245,0.20248688690107336,0.3581508679611894,0.5966666666666667,1.0
5,3.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.8695652173913043,-1593.3932420098558,0.1,-1775.5205455940106,-1771.4823087003624,180,248,143,0.5766129032258065,0.7944444444444444,0.5017543859649123,0.20391047807250345,0.35637688848008364,0.5633333333333334,1.0
6,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1853.2740406968196,0.075,-2039.5468581608118,-2077.3742615556703,186,245,147,0.6,0.7903225806451613,0.5176056338028169,0.21292839678692435,0.36922024467258496,0.6433333333333333,1.0
7,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1754.9170056452665,0.05,-1924.193532596282,-1917.3795592356998,189,257,158,0.6147859922178989,0.8359788359788359,0.5486111111111112,0.21323982054829596,0.3689747261495445,0.6,1.0
8,3.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.8695652173913043,-1602.286380609237,0.09166666666666666,-1766.2782397268072,-1758.1151625199118,182,266,161,0.6052631578947368,0.8846153846153846,0.5609756097560976,0.19380810837655926,0.34958974960284206,0.58,1.0
9,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1622.1138694069368,0.11666666666666667,-1824.609410573027,-1839.4222150484093,188,257,161,0.6264591439688716,0.8563829787234043,0.5669014084507042,0.20191671003339862,0.35688464582383084,0.5766666666666667,1.0
10,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1574.2085072024934,0.016666666666666666,-1829.0316239568479,-1842.6290182125163,181,250,156,0.624,0.861878453038674,0.5672727272727273,0.19680447918399033,0.34720432596820294,0.5966666666666667,1.0
11,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1738.47188059711,0.041666666666666664,-1880.6879726477925,-1872.225406240202,176,259,153,0.5907335907335908,0.8693181818181818,0.5425531914893617,0.2080993735567792,0.3624573262083236,0.5833333333333334,1.0
12,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-2123.5682949647444,0.2,-2244.919979562185,-2278.1228149528447,173,253,145,0.5731225296442688,0.838150289017341,0.5160142348754448,0.25293338886296074,0.40986906743369245,0.6333333333333333,1.0
13,3.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.8695652173913043,-1238.6094523966572,0.14166666666666666,-1426.7071900095573,-1431.6472378863234,184,247,157,0.6356275303643725,0.8532608695652174,0.572992700729927,0.16610532281900822,0.3137131634751357,0.5233333333333333,1.0
14,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1636.0644475596555,0.041666666666666664,-1906.4839837049774,-1882.9369299759448,186,253,154,0.6086956521739131,0.8279569892473119,0.5403508771929825,0.20333537014751799,0.3599874750072615,0.61,1.0
15,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1312.4333852342395,0.06666666666666667,-1495.9497892032298,-1483.2134490242931,170,246,136,0.5528455284552846,0.8,0.4857142857142857,0.16841336053397246,0.32069498324119794,0.5533333333333333,1.0
16,3.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.8695652173913043,-1684.3283425544923,0.03333333333333333,-1884.2575103116383,-1849.2774875861353,184,251,147,0.5856573705179283,0.7989130434782609,0.5104166666666666,0.20850841051446417,0.3621056421597564,0.5766666666666667,1.0
17,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1412.156773454444,0.14166666666666666,-1540.365946884671,-1553.6601403698553,187,247,150,0.6072874493927125,0.8021390374331551,0.528169014084507,0.17796214580117764,0.330956556736834,0.54,1.0
18,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1583.346664059688,0.11666666666666667,-1764.9350241874345,-1783.5048389657568,193,248,155,0.625,0.8031088082901554,0.541958041958042,0.18796902105905494,0.3452511919801536,0.6233333333333333,1.0
19,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1738.2849462955828,0.09166666666666666,-1899.4460042984647,-1907.3247253370155,178,242,140,0.5785123966942148,0.7865168539325843,0.5,0.19724329915716987,0.3469569147005034,0.61,1.0
20,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1675.223484070653,0.058333333333333334,-1838.5855961583684,-1835.1750984958592,192,251,159,0.6334661354581673,0.828125,0.5598591549295775,0.1921749470437391,0.34912937200339994,0.6166666666666667,1.0
21,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1520.9790299848305,0.09166666666666666,-1712.9648640109995,-1704.0383547987956,189,253,157,0.6205533596837944,0.8306878306878307,0.5508771929824562,0.18607300011067854,0.34620735504752975,0.6066666666666667,1.0
22,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1568.8620050213008,0.1,-1710.1327676095161,-1707.0843828438856,180,254,151,0.594488188976378,0.8388888888888889,0.5335689045936396,0.1875002024871536,0.34304247218909417,0.5766666666666667,1.0
23,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1627.473148158355,0.10833333333333334,-1782.64040403364,-1779.2058890845226,183,250,151,0.604,0.825136612021858,0.5354609929078015,0.1816310520062457,0.3367924720717227,0.6366666666666667,1.0
24,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1655.1538916901195,0.08333333333333333,-1777.3680337281394,-1777.7036365842027,186,255,156,0.611764705882353,0.8387096774193549,0.5473684210526316,0.20208165003632275,0.35858115833154725,0.61,1.0
25,3.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.8849557522123894,-1663.2392748814173,0.16666666666666666,-1762.484605219915,-1770.5508710762508,188,252,153,0.6071428571428571,0.8138297872340425,0.5331010452961672,0.1949150329793536,0.3486327633409753,0.5566666666666666,1.0
26,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1728.2826472809993,0.08333333333333333,-1849.3130315276799,-1869.8231826833337,183,250,144,0.576,0.7868852459016393,0.4982698961937716,0.1925217375727135,0.34430079626858523,0.63,1.0
27,3.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.8695652173913043,-1820.2424973334623,0.058333333333333334,-2049.3311972129604,-2026.2227576588195,180,255,150,0.5882352941176471,0.8333333333333334,0.5263157894736842,0.22666465359010754,0.38163703809111094,0.59,1.0
28,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1608.6585599959885,0.041666666666666664,-1837.29329855637,-1827.4882093965819,187,258,160,0.6201550387596899,0.8556149732620321,0.5614035087719298,0.19244661009755937,0.34558871947718245,0.6433333333333333,1.0
29,3.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.8771929824561404,-1301.469902899919,0.041666666666666664,-1522.6141729499248,-1549.715852871808,187,248,150,0.6048387096774194,0.8021390374331551,0.5263157894736842,0.17458051222783116,0.3314305568262507,0.5233333333333333,1.0
0,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-391.2944227511348,0.025,-574.5424202634383,-566.8872855425648,188,224,148,0.6607142857142857,0.7872340425531915,0.5606060606060606,0.0711810644798324,0.19973481127070425,0.32,1.0
1,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-340.5535620774468,0.1,-414.09889627210083,-432.7047904120717,180,204,129,0.6323529411764706,0.7166666666666667,0.5058823529411764,0.05993281600685723,0.1833102587814943,0.2966666666666667,1.0
2,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-402.99493445725784,0.13333333333333333,-480.0324435950302,-492.63708806077784,187,224,145,0.6473214285714286,0.7754010695187166,0.5451127819548872,0.07953256480222004,0.2052601333196272,0.27666666666666667,1.0
3,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-276.4650533539914,0.1,-356.5223185391708,-382.6969342772477,189,223,145,0.6502242152466368,0.7671957671957672,0.5430711610486891,0.05555110288646448,0.1707008799204841,0.25333333333333335,1.0
4,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-285.35866920186106,0.016666666666666666,-434.0257477036417,-411.32980361498215,184,221,142,0.6425339366515838,0.7717391304347826,0.5399239543726235,0.07375046422823232,0.1986890770253779,0.27,1.0
5,10.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.2608695652173913,-354.9752372868247,0.10833333333333334,-472.50510344566464,-494.3685632853275,180,218,135,0.6192660550458715,0.75,0.5133079847908745,0.07343901995570766,0.19432416718953124,0.24666666666666667,1.0
6,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-296.8095275569566,0.08333333333333333,-406.15174352894286,-421.54758954389905,186,205,131,0.6390243902439025,0.7043010752688172,0.5038461538461538,0.07278545470571302,0.20226704537551943,0.25666666666666665,1.0
7,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-317.9920072685079,0.09166666666666666,-424.68412171488967,-431.7505206154506,189,226,151,0.668141592920354,0.798941798941799,0.571969696969697,0.07270430101297541,0.19869402315675952,0.27,1.0
8,10.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.2608695652173913,-205.9910914799427,0.016666666666666666,-333.8393654817638,-337.85297032701465,182,214,136,0.6355140186915887,0.7472527472527473,0.5230769230769231,0.06437510130118611,0.1864668265109176,0.22666666666666666,1.0
9,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-286.7907503205174,0.05,-456.7785275576994,-457.92276196440093,188,232,149,0.6422413793103449,0.7925531914893617,0.5498154981549815,0.07546150436838484,0.19889386286144722,0.23666666666666666,1.0
10,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-274.5212837167023,0.016666666666666666,-399.38640220173875,-416.82757478122556,181,208,140,0.6730769230769231,0.7734806629834254,0.5622489959839357,0.07017389336252094,0.192098453174472,0.23666666666666666,1.0
11,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-291.4839693083789,0.075,-395.389165898496,-399.9437757673433,176,217,142,0.6543778801843319,0.8068181818181818,0.5657370517928287,0.06804993057042627,0.1946044259692183,0.25333333333333335,1.0
12,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-447.5245149953091,0.21666666666666667,-517.1396171502238,-543.3221580614265,173,228,145,0.6359649122807017,0.838150289017341,0.56640625,0.0879959210051456,0.22550586201828637,0.26,1.0
13,10.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.2608695652173913,-241.94276568429382,0.075,-443.96490878089946,-452.2762919696073,184,216,145,0.6712962962962963,0.7880434782608695,0.5686274509803921,0.05823622436046457,0.16965358246395576,0.27666666666666667,1.0
14,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-309.9025530088376,0.016666666666666666,-467.24519280235575,-446.73086147826797,186,216,139,0.6435185185185185,0.7473118279569892,0.5285171102661597,0.06880228835169017,0.19527036246836077,0.2733333333333333,1.0
15,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-354.2837561255838,0.03333333333333333,-457.2308494016858,-454.7292073055933,170,216,131,0.6064814814814815,0.7705882352941177,0.5137254901960784,0.061047079871423264,0.174430522952925,0.28,1.0
16,10.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.2608695652173913,-304.9241996129261,0.025,-446.67611856583557,-422.1258413549622,184,207,130,0.6280193236714976,0.7065217391304348,0.49808429118773945,0.07031880402946648,0.19299950922793332,0.23666666666666666,1.0
17,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-274.2111443926598,0.05,-401.2205191772036,-403.4873974171099,187,209,137,0.6555023923444976,0.732620320855615,0.528957528957529,0.06216452630287307,0.17717720678688603,0.25666666666666665,1.0
18,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-389.5153870691746,0.16666666666666666,-490.9664754932238,-518.7075452259992,193,228,150,0.6578947368421053,0.7772020725388601,0.5535055350553506,0.0716300615541505,0.19584102106969303,0.29,1.0
19,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-313.60931302925553,0.058333333333333334,-414.20909788309217,-406.0520711634302,178,214,131,0.6121495327102804,0.7359550561797753,0.5019157088122606,0.06821919010366968,0.19189840610252606,0.25666666666666665,1.0
20,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-256.22361043231814,0.09166666666666666,-384.064577031052,-407.2010431050442,192,218,151,0.6926605504587156,0.7864583333333334,0.583011583011583,0.06762733805166786,0.1914057921624832,0.25333333333333335,1.0
21,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-351.1279848446298,0.1,-453.25511604730997,-452.65331804579876,189,210,142,0.6761904761904762,0.7513227513227513,0.5525291828793775,0.06343210434847787,0.1876377267426631,0.28,1.0
22,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-252.46922379960415,0.041666666666666664,-412.1618855134372,-388.1236758694036,180,216,140,0.6481481481481481,0.7777777777777778,0.546875,0.06781664531545928,0.1867031080648093,0.25,1.0
23,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-369.0563721253345,0.16666666666666666,-468.24937895095997,-454.96319156943633,183,207,133,0.642512077294686,0.726775956284153,0.5175097276264592,0.06916251792905735,0.19245995409413824,0.2966666666666667,1.0
24,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-262.2991133843524,0.11666666666666667,-330.1771541762271,-343.812487995409,186,223,143,0.6412556053811659,0.7688172043010753,0.5375939849624061,0.060047868236747015,0.18504378772270683,0.24666666666666667,1.0
25,10.0,chr2_5Mb,MKK,300,120,51,165,113,2.6548672566371683,0.26548672566371684,-386.54056602916995,0.15833333333333333,-475.94642974259136,-486.18590145086125,188,221,142,0.6425339366515838,0.7553191489361702,0.5318352059925093,0.07107862939930767,0.19140663194824797,0.27,1.0
26,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-419.08503084013336,0.03333333333333333,-511.9490798503386,-501.0870008548311,183,222,140,0.6306306306306306,0.7650273224043715,0.5283018867924528,0.07253511180072379,0.19328356027196117,0.29,1.0
27,10.0,chr2_5Mb,MKK,300,120,51,165,115,2.608695652173913,0.2608695652173913,-422.25552356372555,0.08333333333333333,-554.1483460131924,-551.3016901240586,180,231,145,0.6277056277056277,0.8055555555555556,0.5451127819548872,0.08833854893248747,0.21479129246604667,0.27,1.0
28,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-420.0566659778917,0.05,-534.1440606710173,-543.8244444129141,187,219,144,0.6575342465753424,0.7700534759358288,0.549618320610687,0.07156940557938907,0.19784506961525802,0.31333333333333335,1.0
29,10.0,chr2_5Mb,MKK,300,120,51,165,114,2.6315789473684212,0.26315789473684215,-225.7978327300516,0.058333333333333334,-396.77558214473925,-420.25489772464147,187,219,144,0.6575342465753424,0.7700534759358288,0.549618320610687,0.061109962313514087,0.17611062277909287,0.24666666666666667,1.0
